i,latency_ms
1367,12.284
1368,61.123
1369,68.806
1370,143.324
1371,161.492
1372,168.989
1373,58.220
1374,192.802
1375,37.694
1376,117.452
1377,12.505
1378,311.505
1379,131.793
1380,66.957
1381,303.413
1382,141.938
1383,25.730
1384,37.399
1385,32.992
1386,47.330
1387,53.247
1388,116.478
1389,197.388
1390,14.243
1391,144.597
1392,50.662
1393,1364.710
1394,131.436
1395,1090.169
1396,203.543
1397,59.172
1398,34.319
1399,80.894
1400,18.769
1401,51.731
1402,161.981
1403,18.033
1404,94.069
1405,116.444
1406,120.619
1407,53.813
1408,57.910
1409,28.749
1410,132.071
1411,161.366
1412,80.541
1413,28.041
1414,22.705
1415,84.694
1416,17.090
1417,1284.817
1418,35.295
1419,139.715
1420,83.211
1421,244.750
1422,54.394
1423,122.177
1424,40.073
1425,42.432
1426,70.136
1427,29.477
1428,256.264
1429,117.187
1430,27.279
1431,78.024
1432,18.810
1433,36.715
1434,362.951
1435,113.904
1436,261.173
1437,154.799
1438,62.302
1439,45.826
1440,286.621
1441,31.584
1442,141.743
1443,313.495
1444,58.078
1445,15.850
1446,291.310
1447,86.401
1448,48.935
1449,3516.297
1450,17.611
1451,66.769
1452,15.031
1453,12.938
1454,33.639
1455,71.182
1456,10.898
1457,106.676
1458,135.859
1459,122.470
1460,310.211
1461,45.662
1462,289.687
1463,50.066
1464,15.103
1465,20.815
1466,118.969
1467,132.399
1468,175.919
1469,51.027
1470,102.084
1471,108.882
1472,162.424
1473,46.624
1474,181.944
1475,52.055
1476,133.499
1477,107.034
1478,202.808
1479,32.178
1480,90.445
1481,155.583
1482,143.145
1483,11.025
1484,71.837
1485,57.428
1486,67.810
1487,118.016
1488,240.913
1489,101.380
1490,69.750
1491,27.239
1492,34.954
1493,85.380
1494,318.568
1495,52.598
1496,58.018
1497,38.591
1498,198.926
1499,68.961
1500,82.872
1501,213.717
1502,245.844
1503,320.868
1504,130.797
1505,19.529
1506,69.801
1507,158.803
1508,79.378
1509,331.557
1510,384.685
1511,24.878
1512,313.429
1513,128.632
1514,245.023
1515,60.833
1516,336.652
1517,62.375
1518,34.937
1519,261.340
1520,76.187
1521,46.773
1522,25.341
1523,13.768
1524,308.568
1525,15.393
1526,12.063
1527,101.845
1528,12.959
1529,252.963
1530,299.333
1531,281.014
1532,301.022
1533,117.150
1534,59.323
1535,320.483
1536,311.869
1537,260.344
1538,50.779
1539,340.271
1540,167.002
1541,12.781
1542,212.115
1543,60.832
1544,687.176
1545,32.503
1546,63.853
1547,85.457
1548,41.116
1549,31.995
1550,13.493
1551,91.147
1552,27.491
1553,17.320
1554,60.687
1555,12.401
1556,56.635
1557,43.912
1558,103.484
1559,71.364
1560,310.845
1561,249.607
1562,125.535
1563,125.508
1564,118.024
1565,125.593
1566,185.130
1567,118.129
1568,67.737
1569,122.341
1570,11.154
1571,23.057
1572,457.050
