i,latency_ms
1210,74.863
1211,318.103
1212,101.996
1213,36.792
1214,331.982
1215,103.437
1216,33.572
1217,163.731
1218,50.296
1219,134.312
1220,30.369
1221,89.498
1222,229.525
1223,14.695
1224,170.735
1225,131.259
1226,180.123
1227,132.733
1228,227.126
1229,62.537
1230,140.986
1231,239.015
1232,15.966
1233,41.298
1234,137.240
1235,78.088
1236,110.029
1237,177.772
1238,174.679
1239,65.406
1240,339.887
1241,45.704
1242,339.116
1243,231.614
1244,93.851
1245,12.838
1246,98.304
1247,58.126
1248,13.112
1249,57.194
1250,121.421
1251,469.257
1252,61.828
1253,40.335
1254,11.284
1255,224.565
1256,114.328
1257,91.655
1258,179.807
1259,67.164
1260,249.689
1261,193.778
1262,24.050
1263,33.286
1264,30.864
1265,225.818
1266,102.554
1267,44.808
1268,359.936
1269,38.103
1270,125.764
1271,105.969
1272,105.317
1273,403.618
1274,147.386
1275,58.298
1276,174.253
1277,199.583
1278,35.286
1279,71.352
1280,26.199
1281,296.949
1282,53.865
1283,39.150
1284,176.716
1285,116.689
1286,91.597
1287,92.771
1288,76.620
1289,101.687
1290,150.104
1291,51.820
1292,13.949
1293,169.557
1294,47.910
1295,11.739
1296,109.228
1297,24.395
1298,63.239
1299,36.905
1300,250.489
1301,94.775
1302,72.767
1303,269.064
1304,171.768
1305,51.104
1306,12.236
1307,123.260
1308,210.409
1309,232.029
1310,13.008
1311,127.258
1312,51.066
1313,23.321
1314,42.462
1315,12.258
1316,56.975
1317,395.873
1318,127.241
1319,169.787
1320,14.304
1321,226.766
1322,40.684
1323,315.488
1324,95.620
1325,92.616
1326,105.860
1327,251.111
1328,34.548
1329,90.253
1330,131.753
1331,162.305
1332,15.107
1333,299.197
1334,166.179
1335,51.597
1336,71.023
1337,146.052
1338,28.370
1339,11.748
1340,95.484
1341,56.962
1342,78.663
1343,259.017
1344,341.392
1345,11.734
1346,39.540
1347,77.586
1348,65.554
1349,27.395
1350,44.285
1351,27.474
1352,43.480
1353,14.008
1354,53.433
1355,13.088
1356,62.832
1357,126.032
1358,162.993
1359,51.111
1360,34.006
1361,152.766
1362,93.321
1363,178.401
1364,319.508
1365,73.962
1366,59.318
1367,33.032
1368,37.896
1369,13.553
1370,257.369
1371,141.967
1372,119.187
1373,536.637
1374,30.799
1375,69.992
1376,40.982
1377,67.161
1378,203.774
1379,301.208
1380,183.705
1381,74.542
1382,133.366
1383,64.681
1384,26.748
1385,86.712
1386,32.097
1387,40.035
1388,302.931
1389,49.214
1390,40.582
1391,155.159
1392,14.233
1393,165.928
1394,33.492
1395,54.484
1396,265.798
1397,287.799
1398,328.975
1399,214.454
1400,80.905
1401,28.529
1402,100.747
1403,55.741
1404,210.328
1405,25.177
1406,120.978
1407,47.540
1408,308.363
1409,50.979
1410,20.445
