i,latency_ms
1794,239.449
1795,23.924
1796,18.523
1797,53.764
1798,102.508
1799,99.153
1800,273.849
1801,193.299
1802,155.572
1803,49.774
1804,189.999
1805,145.997
1806,199.343
1807,63.184
1808,92.176
1809,151.997
1810,72.092
1811,63.198
1812,199.737
1813,61.355
1814,505.139
1815,293.165
1816,23.520
1817,115.864
1818,146.052
1819,410.292
1820,172.604
1821,260.424
1822,411.121
1823,454.380
1824,149.764
1825,231.559
1826,314.810
1827,120.743
1828,757.390
1829,288.793
1830,27.255
1831,205.651
1832,110.583
1833,31.287
1834,85.550
1835,321.135
1836,344.500
1837,242.452
1838,250.219
1839,204.354
1840,48.502
1841,173.093
1842,440.632
1843,74.972
1844,157.253
1845,25.982
1846,21.645
1847,78.821
1848,745.424
1849,89.870
1850,63.223
1851,188.991
1852,46.494
1853,131.638
1854,29.342
1855,54.210
1856,120.294
1857,277.332
1858,109.943
1859,301.286
1860,98.503
1861,147.138
1862,27.646
1863,188.682
1864,588.905
1865,27.597
1866,267.183
1867,37.204
1868,20.764
1869,242.248
1870,70.141
1871,179.688
1872,407.838
1873,227.402
1874,132.782
1875,64.716
1876,26.026
1877,26.538
1878,188.577
1879,223.168
1880,24.686
1881,112.510
1882,584.263
1883,578.428
1884,237.371
1885,122.590
1886,26.670
1887,22.934
1888,195.840
1889,468.043
1890,267.356
1891,95.016
1892,20.387
1893,135.790
1894,97.328
1895,110.980
1896,519.437
1897,581.890
1898,795.832
1899,47.310
1900,889.947
1901,500.798
1902,188.865
1903,312.933
1904,215.763
1905,162.675
1906,137.730
1907,346.666
1908,25.471
1909,884.209
1910,493.023
1911,327.697
1912,248.355
1913,67.692
1914,82.777
1915,400.355
1916,99.642
1917,19.218
1918,69.145
1919,745.148
1920,24.982
1921,206.343
1922,308.823
1923,286.055
1924,556.154
1925,159.886
1926,591.526
1927,688.760
1928,112.034
1929,99.817
1930,200.968
1931,372.782
1932,100.533
1933,195.402
1934,254.496
1935,266.894
1936,657.875
1937,127.125
1938,230.559
1939,96.972
1940,60.238
1941,131.918
1942,297.715
1943,277.268
1944,239.165
1945,357.895
1946,133.679
1947,207.609
1948,219.079
1949,646.810
1950,18.894
1951,191.534
1952,142.530
1953,574.065
1954,24.775
1955,172.440
1956,308.424
1957,423.565
1958,98.081
1959,189.217
1960,76.680
1961,307.076
1962,84.238
1963,144.672
1964,465.383
1965,339.584
1966,167.096
1967,86.687
1968,77.087
1969,243.479
1970,51.309
1971,135.826
1972,445.910
1973,239.874
1974,503.969
1975,93.298
1976,524.921
1977,198.294
1978,113.683
1979,296.832
1980,28.086
1981,178.972
1982,220.897
1983,295.797
1984,232.060
1985,290.540
1986,118.592
1987,486.363
1988,19.576
1989,430.243
1990,283.121
1991,73.711
1992,265.323
1993,100.568
1994,29.868
1995,247.125
1996,33.028
1997,442.432
1998,55.865
1999,223.255
2000,28.926
2001,238.922
2002,29.666
2003,165.068
2004,139.661
2005,241.518
2006,484.438
2007,88.499
2008,459.948
2009,217.368
2010,131.810
2011,89.817
2012,144.301
2013,176.039
2014,22.903
2015,27.754
2016,26.912
2017,83.218
2018,161.585
2019,51.683
2020,303.664
2021,52.249
2022,34.972
2023,170.941
2024,115.616
2025,67.026
2026,70.644
2027,384.478
2028,28.216
2029,303.077
2030,73.605
2031,24.405
2032,537.602
2033,623.532
2034,29.209
2035,44.975
2036,236.365
2037,24.612
2038,388.395
2039,26.123
2040,186.264
2041,105.212
2042,70.680
2043,382.831
2044,246.620
2045,66.708
2046,103.376
2047,1227.316
2048,332.455
2049,526.683
2050,171.793
2051,304.098
2052,19.903
2053,369.529
2054,185.662
2055,314.087
2056,168.019
2057,44.726
2058,167.625
2059,95.842
2060,54.200
2061,481.467
2062,218.947
2063,124.363
2064,97.223
2065,420.666
2066,162.689
2067,271.326
2068,224.979
2069,85.956
2070,65.735
2071,504.511
2072,132.715
2073,18.621
2074,248.123
2075,228.364
2076,35.324
2077,87.855
2078,105.521
2079,478.301
2080,473.197
2081,64.899
2082,376.117
2083,114.172
2084,100.226
2085,235.504
2086,374.831
2087,72.747
2088,80.266
2089,334.777
2090,25.107
2091,119.323
2092,364.581
2093,518.150
2094,549.364
2095,25.493
2096,141.590
2097,284.689
2098,740.312
2099,52.723
2100,75.814
2101,81.571
2102,302.226
2103,249.299
2104,19.043
2105,127.998
